ID,año,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,estado_etiqueta
7,2019,petrolero,gran generador,lodos,otros,263.0,Chiapas
7,2019,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.0,Chiapas
7,2019,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Chiapas
7,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Chiapas
7,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Chiapas
7,2019,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.01,Chiapas
7,2019,petrolífero,microgenerador,líquidos de proceso,otros,0.0,Chiapas
7,2019,petrolífero,microgenerador,lodos,lodos,0.135,Chiapas
7,2019,petrolífero,microgenerador,lodos,lodos,0.0,Chiapas
7,2019,petrolífero,microgenerador,lodos,lodos,0.0,Chiapas
7,2019,petrolífero,microgenerador,pinturas y productos relacionados,pinturas y productos relacionados,0.0,Chiapas
7,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0,Chiapas
7,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.115,Chiapas
7,2019,petrolífero,microgenerador,sólidos,filtros contaminados,0.025,Chiapas
7,2019,petrolífero,microgenerador,sólidos,otros,0.001,Chiapas
7,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.0,Chiapas
7,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chiapas
7,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chiapas
7,2019,petrolífero,pequeño generador,líquidos de proceso,otros,0.0,Chiapas
7,2019,petrolífero,pequeño generador,lodos,lodos,0.0,Chiapas
7,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Chiapas
7,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.0,Chiapas
7,2019,petrolífero,pequeño generador,sólidos,otros,0.0,Chiapas
7,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,0.1,Chiapas
7,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,1.53,Chiapas
7,2020,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.006,Chiapas
7,2020,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.723,Chiapas
7,2020,petrolífero,microgenerador,lámparas fluorescentes,otros,0.598,Chiapas
7,2020,petrolífero,microgenerador,lodos,lodos,2.028,Chiapas
7,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,4.694,Chiapas
7,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,0.05,Chiapas
7,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,0.065,Chiapas
7,2020,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.003,Chiapas
7,2020,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.003,Chiapas
7,2020,petrolífero,pequeño generador,lodos,lodos,1.698,Chiapas
7,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,2.8041,Chiapas
7,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.1,Chiapas
7,2021,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.01,Chiapas
7,2021,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.72,Chiapas
7,2021,petrolífero,microgenerador,otros,agua contaminada,1.53,Chiapas
7,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,4.69,Chiapas
7,2021,petrolífero,microgenerador,sólidos,otros,0.6,Chiapas
7,2021,petrolífero,microgenerador,lodos,lodos,2.03,Chiapas
7,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.05,Chiapas
7,2021,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chiapas
7,2021,petrolífero,pequeño generador,otros,agua contaminada,0.07,Chiapas
7,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,2.8,Chiapas
7,2021,petrolífero,pequeño generador,sólidos,otros,0.0,Chiapas
7,2021,petrolífero,pequeño generador,lodos,lodos,1.7,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.01,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,pequeño generador,lodos,lodos,0.47,Chiapas
7,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.18,Chiapas
7,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.08,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.61,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.17,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.02,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.01,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.01,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.04,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.03,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.05,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.4,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.4,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.02,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.05,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.2,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.04,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.01,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.05,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.22,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.17,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.01,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.04,Chiapas
7,2022,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.08,Chiapas
7,2022,petrolífero,microgenerador,lodos,lodos,0.98,Chiapas
7,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.46,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.1,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.43,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.59,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.1,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.03,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.18,Chiapas
7,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,1.26,Chiapas
7,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,1.6,Chiapas
7,2023,petrolífero,pequeño generador,lodos,lodos,1.0,Chiapas
7,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.4,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.03,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.05,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.1,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.03,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.19,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.01,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.06,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.26,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.2,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.2,Chiapas
7,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,1.6,Chiapas
7,2023,petrolífero,pequeño generador,lodos,lodos,1.0,Chiapas
7,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.4,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.1,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.03,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.19,Chiapas
7,2023,petrolífero,microgenerador,sólidos,otros,0.04,Chiapas
7,2023,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.16,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.03,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.04,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.13,Chiapas
7,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,2.75,Chiapas
7,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,2.2,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.08,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.25,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.32,Chiapas
7,2023,petrolífero,microgenerador,sólidos,otros,0.0,Chiapas
7,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.1,Chiapas
7,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.02,Chiapas
7,2023,petrolífero,microgenerador,lodos,lodos,0.03,Chiapas
7,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.19,Chiapas
7,2023,petrolífero,microgenerador,sólidos,otros,0.04,Chiapas
8,2017,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.6,Chihuahua
8,2017,petrolero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.1,Chihuahua
8,2017,petrolero,microgenerador,lodos,lodos,0.36,Chihuahua
8,2017,petrolero,microgenerador,lodos aceitosos,residuos de hidrocarburos,2.19,Chihuahua
8,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.04,Chihuahua
8,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.37,Chihuahua
8,2017,petrolero,pequeño generador,aceites gastados,aceites lubricantes,5.27,Chihuahua
8,2017,petrolero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chihuahua
8,2017,petrolero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chihuahua
8,2017,petrolero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,2.42,Chihuahua
8,2017,petrolero,pequeño generador,líquidos de proceso,agua contaminada,18.14,Chihuahua
8,2017,petrolero,pequeño generador,lodos,lodos,190.0,Chihuahua
8,2017,petrolero,pequeño generador,lodos aceitosos,residuos de hidrocarburos,66.18,Chihuahua
8,2017,petrolero,pequeño generador,material textil,sólidos contaminados,2.23,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,otros,0.02,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,14.47,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.0,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.21,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,3.16,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,otros,0.01,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.22,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sin datos,0.69,Chihuahua
8,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.33,Chihuahua
8,2017,petrolero,pequeño generador,otros,baterías y pilas,0.02,Chihuahua
8,2017,petróleo y petroquímica,microgenerador,baterías y pilas,sin datos,0.01,Chihuahua
8,2017,petróleo y petroquímica,microgenerador,sólidos,sólidos contaminados,0.0,Chihuahua
8,2017,petróleo y petroquímica,microgenerador,sólidos,sólidos contaminados,0.0,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,aceites gastados,aceites hidráulicos,0.96,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,aceites gastados,aceites lubricantes,10.14,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,baterías y pilas,baterías y pilas,0.01,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,baterías y pilas,baterías y pilas,3.28,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,lodos aceitosos,lodos,4.8,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,material textil,sólidos contaminados,1.86,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,pinturas y productos relacionados,pinturas y productos relacionados,0.3,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,residuos líquidos,sólidos contaminados,0.96,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,residuos líquidos,sólidos contaminados,3.4,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,otros,0.07,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,1.57,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,otros,3.74,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,2.43,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,otros,0.01,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,otros,0.0,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,0.02,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,1.6,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,0.07,Chihuahua
8,2017,petrolero,microgenerador,solventes,solventes,0.03,Chihuahua
8,2017,petrolero,pequeño generador,solventes,solventes,1.77,Chihuahua
8,2017,petróleo y petroquímica,pequeño generador,solventes,solventes,0.04,Chihuahua
8,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.53,Chihuahua
8,2018,petrolífero,microgenerador,baterías alcalinas,baterías y pilas,0.0,Chihuahua
8,2018,petrolífero,microgenerador,filtros contaminados,filtros contaminados,0.0,Chihuahua
8,2018,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.04,Chihuahua
8,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos,2.8,Chihuahua
8,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,1.39,Chihuahua
8,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,25.55,Chihuahua
8,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,103.29,Chihuahua
8,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.35,Chihuahua
8,2018,petrolífero,pequeño generador,botes presurizados,sólidos contaminados,0.6,Chihuahua
8,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,8.8,Chihuahua
8,2018,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,5.97,Chihuahua
8,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.59,Chihuahua
8,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,124.4,Chihuahua
8,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos,317.98,Chihuahua
8,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,18.12,Chihuahua
8,2018,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.48,Chihuahua
8,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,71.69,Chihuahua
8,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,1.69,Chihuahua
8,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,7.71,Chihuahua
8,2018,petrolífero,pequeño generador,solventes,solventes,1.9,Chihuahua
8,2019,petrolero,microgenerador,aceites gastados,aceites gastados,0.004,Chihuahua
8,2019,petrolero,microgenerador,otros,pinturas y productos relacionados,0.007,Chihuahua
8,2019,petrolero,microgenerador,sólidos,pinturas y productos relacionados,0.009,Chihuahua
8,2019,petrolero,microgenerador,sólidos,sólidos contaminados,0.014,Chihuahua
8,2019,petrolero,microgenerador,sólidos,sólidos contaminados,0.05,Chihuahua
8,2019,petrolero,microgenerador,sólidos,baterías y pilas,0.005,Chihuahua
8,2019,petrolero,microgenerador,sólidos,sólidos contaminados,0.007,Chihuahua
8,2019,petrolero,pequeño generador,aceites gastados,aceites gastados,0.1,Chihuahua
8,2019,petrolero,pequeño generador,otros,sólidos contaminados,0.3,Chihuahua
8,2019,petrolero,pequeño generador,otros,sólidos contaminados,0.1,Chihuahua
8,2019,petrolero,pequeño generador,otros,sólidos contaminados,0.5,Chihuahua
8,2019,petrolero,pequeño generador,otros,otros,0.0,Chihuahua
8,2019,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.12,Chihuahua
8,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.001,Chihuahua
8,2019,petrolífero,microgenerador,líquidos de proceso,otros,0.0,Chihuahua
8,2019,petrolífero,microgenerador,lodos,lodos,0.0,Chihuahua
8,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.016,Chihuahua
8,2019,petrolífero,microgenerador,sólidos,filtros contaminados,0.0036,Chihuahua
8,2019,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,4.4768,Chihuahua
8,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,16.518,Chihuahua
8,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.008,Chihuahua
8,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Chihuahua
8,2019,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,3.0,Chihuahua
8,2019,petrolífero,pequeño generador,líquidos de proceso,otros,18.2,Chihuahua
8,2019,petrolífero,pequeño generador,lodos,lodos,4.48,Chihuahua
8,2019,petrolífero,pequeño generador,lodos,lodos,0.0,Chihuahua
8,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Chihuahua
8,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Chihuahua
8,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,8.0674,Chihuahua
8,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,1.5742,Chihuahua
8,2019,petrolífero,pequeño generador,sólidos,otros,0.025,Chihuahua
8,2019,petrolífero,pequeño generador,solventes,solventes,0.0,Chihuahua
8,2020,petrolero,microgenerador,aceites gastados,aceites gastados,0.0528,Chihuahua
8,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.036,Chihuahua
8,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.04284,Chihuahua
8,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.12,Chihuahua
8,2020,petrolero,microgenerador,solventes,solventes,0.0249,Chihuahua
8,2020,petrolero,microgenerador,solventes,solventes,0.0249,Chihuahua
8,2020,petrolero,microgenerador,solventes,solventes,0.012,Chihuahua
8,2020,petrolero,pequeño generador,aceites gastados,aceites gastados,0.02,Chihuahua
8,2020,petrolero,pequeño generador,aceites gastados,aceites gastados,0.02,Chihuahua
8,2020,petrolero,pequeño generador,aceites gastados,aceites gastados,0.4,Chihuahua
8,2020,petrolero,pequeño generador,otros,otros,1.0,Chihuahua
8,2020,petrolero,pequeño generador,otros,anticongelante,0.05,Chihuahua
8,2020,petrolero,pequeño generador,sólidos,sólidos contaminados,0.31345,Chihuahua
8,2020,petrolero,pequeño generador,sólidos,sólidos contaminados,0.3,Chihuahua
8,2020,petrolero,pequeño generador,sólidos,sólidos contaminados,1.4,Chihuahua
8,2020,petrolero,pequeño generador,sólidos,sólidos contaminados,2.0,Chihuahua
8,2020,petrolero,pequeño generador,sólidos,sólidos contaminados,0.01,Chihuahua
8,2020,petrolero,pequeño generador,solventes,solventes,0.03,Chihuahua
8,2020,petrolífero,microgenerador,aceites hidráulicos,aceites gastados,0.0125,Chihuahua
8,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,1.206,Chihuahua
8,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.301,Chihuahua
8,2020,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.1513,Chihuahua
8,2020,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.114,Chihuahua
8,2020,petrolífero,microgenerador,lámparas fluorescentes,otros,0.005,Chihuahua
8,2020,petrolífero,microgenerador,lodos,lodos,1.6511,Chihuahua
8,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,1.934,Chihuahua
8,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,1.671,Chihuahua
8,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,111.02,Chihuahua
8,2020,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.523,Chihuahua
8,2020,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.7885,Chihuahua
8,2020,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.077,Chihuahua
8,2020,petrolífero,pequeño generador,lodos,lodos,13.93044,Chihuahua
8,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,11.52716,Chihuahua
8,2020,petrolífero,pequeño generador,solventes,solventes,0.7,Chihuahua
8,2021,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.05,Chihuahua
8,2021,petrolero,microgenerador,sólidos,sólidos contaminados,0.04,Chihuahua
8,2021,petrolero,microgenerador,sólidos,sólidos contaminados,0.04,Chihuahua
8,2021,petrolero,microgenerador,sólidos,sólidos contaminados,0.12,Chihuahua
8,2021,petrolero,microgenerador,solventes,solventes,0.06,Chihuahua
8,2021,petrolero,pequeño generador,aceites gastados,aceites hidráulicos,0.02,Chihuahua
8,2021,petrolero,pequeño generador,aceites gastados,aceites lubricantes,0.42,Chihuahua
8,2021,petrolero,pequeño generador,anticongelante,sólidos contaminados,0.05,Chihuahua
8,2021,petrolero,pequeño generador,residuos líquidos,otros,1.0,Chihuahua
8,2021,petrolero,pequeño generador,sólidos,sólidos contaminados,3.71,Chihuahua
8,2021,petrolero,pequeño generador,sólidos,sólidos contaminados,0.31,Chihuahua
8,2021,petrolero,pequeño generador,solventes,solventes,0.03,Chihuahua
8,2021,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.01,Chihuahua
8,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,1.21,Chihuahua
8,2021,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.15,Chihuahua
8,2021,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.11,Chihuahua
8,2021,petrolífero,microgenerador,otros,agua contaminada,0.3,Chihuahua
8,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,1.93,Chihuahua
8,2021,petrolífero,microgenerador,sólidos,otros,0.01,Chihuahua
8,2021,petrolífero,microgenerador,lodos,lodos,1.65,Chihuahua
8,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,1.67,Chihuahua
8,2021,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.52,Chihuahua
8,2021,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.79,Chihuahua
8,2021,petrolífero,pequeño generador,otros,agua contaminada,111.02,Chihuahua
8,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,11.53,Chihuahua
8,2021,petrolífero,pequeño generador,sólidos,otros,0.08,Chihuahua
8,2021,petrolífero,pequeño generador,solventes,solventes,0.7,Chihuahua
8,2021,petrolífero,pequeño generador,lodos,lodos,13.93,Chihuahua
8,2022,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.4,Chihuahua
8,2022,petrolífero,pequeño generador,agua contaminada,agua contaminada,6.6,Chihuahua
8,2022,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,6.0,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.85,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.29,Chihuahua
8,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.1,Chihuahua
8,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.08,Chihuahua
8,2022,petrolífero,microgenerador,lodos,lodos,0.22,Chihuahua
8,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.17,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.29,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.12,Chihuahua
8,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.6,Chihuahua
8,2022,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.01,Chihuahua
8,2022,petrolífero,microgenerador,lodos,lodos,0.02,Chihuahua
8,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.34,Chihuahua
8,2022,petrolífero,pequeño generador,agua contaminada,agua contaminada,0.3,Chihuahua
8,2022,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.27,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.2,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.04,Chihuahua
8,2022,petrolífero,pequeño generador,agua contaminada,agua contaminada,9.0,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.6,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.12,Chihuahua
8,2022,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.37,Chihuahua
8,2022,petrolífero,pequeño generador,agua contaminada,agua contaminada,9.7,Chihuahua
8,2022,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.22,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,0.49,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.17,Chihuahua
8,2022,petrolífero,pequeño generador,lodos,lodos,1.45,Chihuahua
8,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.35,Chihuahua
8,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.06,Chihuahua
8,2022,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.01,Chihuahua
8,2022,petrolífero,microgenerador,lodos,lodos,0.01,Chihuahua
8,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Chihuahua
8,2022,petrolífero,microgenerador,sólidos,otros,0.02,Chihuahua
