id_entidad_federaativa,entidad_federativa,municipio,anio,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,entidad_federativa_etq
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Aceites gastados,Aceites gastados lubricantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Otros residuos peligrosos,Otros residuos peligrosos,0.03,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Pinturas y productos relacionados,Felpas impregnadas de pigmentos de cromo y plomo,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Pinturas y productos relacionados,Residuos de pigmentos base cromo y base plomo,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Solidos,Solidos con metales pesados,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Solidos,Solidos de mantenimiento automotriz,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Microgenerador,Solidos,Solidos otros,0.23,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Otros,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,De mantenimiento,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Otros residuos peligrosos,Otros,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Aceites gastados,Aceites gastados lubricantes,5.17,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Otros residuos peligrosos,Otros residuos peligrosos,1.96,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos con metales pesados,0.02,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos de mantenimiento automotriz,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos otros,0.27,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos tortas de filtrado,0.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Otros,15000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Otros,5000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Con metales pesados,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Con metales pesados,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Pilas baterias Zinc-Oxido de Plata usadas o desechadas,Baterias alcalinas,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Aceites gastados,Hidraulicos,5000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Lodos provenientes de,Otros,10000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Lodos aceitosos,Lodos aceitosos,15000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Biologico- Infecciosos,Objetos punzocortantes,0.01,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Aceites gastados,Aceites gastados lubricantes,5.8,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Biologico- Infecciosos,Biologico- infecciosos objetos punzocortantes / biologico- infecciosos residuos no anatomicos,0.03,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Solidos con metales pesados,0.4,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solidos,Solidos otros,11.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2018,Petrolero,Gran generador,Solventes,Solventes organicos,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,ACEITES GASTADOS,ACEITES GASTADOS LUBRICANTES,0.0002,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,PINTURAS Y PRODUCTOS RELACIONADOS,RESIDUOS DE PIGMENTOS BASE CROMO Y BASE PLOMO,0.0005,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,PINTURAS Y PRODUCTOS RELACIONADOS,FELPAS IMPREGNADAS DE PIGMENTOS DE CROMO Y PLOMO,0.005,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,solidos,solidos OTROS (CARTUCHOS INTERNOS DE FILTROS IMPREGNADOS CON HOLLÍN Y ACEITE LUBRICANTE GASTADO.),0.001,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,solidos,solidos CON METALES PESADOS,0.001,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,solidos,solidos DE MANTENIMIENTO AUTOMOTRIZ,0.0011,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Aceites gastados,Lubricantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Pinturas y productos relacionados,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Pinturas y productos relacionados,Residuos de pigmentos base cromo y base plomo,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,Con metales pesados,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,De mantenimiento automotríz,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Microgenerador,Residuos solidos,Otros solidos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Aceites gastados,otros,0.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Aceites gastados,otros (aceite usado,0.33,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Lodos,Lodos aceitosos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Lodos,Lodos aceitosos,2.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Lodos,Lodos aceitosos,1.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Lodos,otros,0.7,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Otros: Varios,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Tortas de filtrado,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,OTROS   (CINTA CON ACETATO DE PLOMO),0.007,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,OTROS   (ELEMENTOS FILTRANTES GASTADOS IMPREGNADOS DE COMPUESTOS ORGÁNICOS (COV´S)),0.06,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,OTROS   (ENVASES QUE CONTUVIERON SUSTANCIAS QUÍMICAS PELIGROSAS Y solidos IMPREGNADOS (C2H4O2 Y PINTURAS)),0.22,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,OTROS   (MEZCLA GLICOL-AGUA GASTADA),0.55,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,Otros residuos,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,OTROS,Otros residuos,1.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,solidos,solidos OTROS (ELEMENTOS FILTRANTES GASTADOS IMPREGNADOS DE ACEITE),0.095,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,solidos,"solidos OTROS (solidos IMPREGNADOS DE ACEITE Y/O GRASA (PLÁSTICO, CARTÓN, METALES Y TEXTILES))",0.15,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,solidos,solidos OTROS (solidos IMPREGNADOS CON SOLVENTES (ESTOPA)),0.015,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,solidos,otros,2.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,solidos,otros,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Pequeno Generador,SOLVENTES,SOLVENTES ORGÁNICOS,0.02,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,hidraulicos,80.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,hidraulicos,0.4,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,Lubricantes,3.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Aceites gastados,Lubricantes,80.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,"Baterias, celdas y pilas","Pilas o baterias de Zink - Plata, o Litio",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico-infecciosos,Objetos punzocortantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico-infecciosos,Residuos no anatómicos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Lodos aceitosos,1160.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Lodos aceitosos,30.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Otros lodos,10.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Lodos,Otros lodos,300.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,0.6,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Con metales pesados,2.76,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros: Varios,0.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros: Varios,10.66,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros solidos,7198.65,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Residuos solidos,Otros solidos,150.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Solventes,Residuos de solventes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Solventes,Orgánicos,5.08,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Solventes,Orgánicos,3.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,1128.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,0.05,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,8344.9,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Otros,Otros residuos,4.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico infeccioso,Sangre,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico infeccioso,Residuos no anatómicos,0.28,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico infeccioso,Residuos patológicos,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico infeccioso,Objetos punzocortantes,0.29,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolero,Gran Generador,Biológico infeccioso,Cultivos y cepas,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0.6,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Pinturas y productos relacionados,Otros residuos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Pinturas y productos relacionados,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.06,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Filtro de aire o de aceite contaminados,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Microgenerador,Solventes,Residuos de solventes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Biológico-infecciosos,Residuos no anatómicos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Corrosivos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,2.225,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.88,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0.01,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2019,Petrolifero,Pequeno Generador,Solventes,Residuos de solventes,0.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,LODOS PROVENIENTES DE:,LODOS PROVENIENTES DE: OTROS,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,LODOS PROVENIENTES DE:,LODOS PROVENIENTES DE: OTROS,2.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS,0.1,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,SÓLIDOS,SÓLIDOS OTROS,0.1,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Lodos aceitosos,Lodos aceitosos,2.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Lodos provenientes de:,Otros,2.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros,1.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Pequeno Generador,Sólidos,Otros,1.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Hidráulicos,62.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Hidráulicos,0.4,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Hidráulicos,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Lubricantes,62.09,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Lubricantes,1.6,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Aceites gastados,Lubricantes,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Biológico-Infecciosos,Residuos no anatómicos,0.28,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Biológico-Infecciosos,Objetos punzocortantes,0.08,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Líquidos residuales de procesos,No corrosivos,66.6,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Lodos aceitosos,Lodos aceitosos,60.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Lodos provenientes de:,Otros,1000.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,514.58,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Otros,Otros,7.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Con metales pesados,16.12,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,De mantenimiento,10.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,4769.95,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Sólidos,Otros,18.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Solventes,Orgánicos,0.08,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolero,Gran Generador,Solventes,Orgánicos,5.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,1.09885,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,0.523,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,"Baterias, pilas y balastras","Baterias, pilas y balastras",0.258,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados",0.3139,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,0.0815,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,4.94364,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",3.11013,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites hidraúlicos,Aceites gastados hidráulicos,1.83,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,14.3414,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,4.08,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras",0.517,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados",2.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,0.1286,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,23.3,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",17.6185,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Residuos solidos,Otros solidos,0.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Residuos solidos,Otros: Varios,1.2,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Residuos solidos,Sin dato,0.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Residuos solidos,Sin dato,1.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Lodos,Lodos aceitosos,2.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Lodos,Otros lodos,2.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Pequeno Generador,Lodos,Sin dato,2.5,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Gran Generador,Aceites gastados,hidraulicos,62.0,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Gran Generador,Aceites gastados,Sin dato,0.4,Veracruz
30,Veracruz de Ignacio de la Llave,Sin Dato,2021,Sin dato,Gran Generador,Aceites gastados,Sin dato,0.2,Veracruz
